date,region_code,contract_code,contract_name,calls_received,calls_answered,calls_answered_60s,calls_abandoned,calls_triaged,week_ending,pct_answered_60s,pct_abandoned,meets_60s_target
2026-03-20,South East,111AI9,"Kent, Medway & Sussex",3875,3162,1931,3548,3162,2026-03-22,61.1,52.9,0
2026-03-20,South West,111AI4,Dorset (DHC),1013,836,503,878,828,2026-03-22,60.2,51.2,0
2026-03-20,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",975,902,433,932,866,2026-03-22,48.0,50.8,0
2026-03-20,South West,111AL2,Devon (PPG),1194,1096,654,1142,978,2026-03-22,59.7,51.0,0
2026-03-20,South West,111AL3,Cornwall (HUC),470,459,380,470,437,2026-03-22,82.8,50.6,0
2026-03-20,South West,111AL5,Somerset (HUC),574,553,486,574,454,2026-03-22,87.9,50.9,0
2026-03-20,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1011,943,551,982,864,2026-03-22,58.4,51.0,0
2026-03-20,South West,111AL8,Gloucestershire (Trust/IC24),565,538,478,546,511,2026-03-22,88.8,50.4,0
2026-03-21,East of England,111AC5,Cambridgeshire and Peterborough,1408,1388,1227,1408,1182,2026-03-22,88.4,50.4,0
2026-03-21,East of England,111AC7,Milton Keynes,323,322,288,323,301,2026-03-22,89.4,50.1,0
2026-03-21,East of England,111AG7,Luton and Bedfordshire,889,878,781,889,787,2026-03-22,89.0,50.3,0
2026-03-21,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,1441,1380,1336,1401,1373,2026-03-22,96.8,50.4,1
2026-03-21,East of England,111AH4,Mid & South Essex,1820,1727,1652,1757,1658,2026-03-22,95.7,50.4,1
2026-03-21,East of England,111AH7,North East Essex & Suffolk,1482,1296,369,1444,1243,2026-03-22,28.5,52.7,0
2026-03-21,East of England,111AM1,West Essex & Hertfordshire,1933,1921,1721,1933,1845,2026-03-22,89.6,50.2,0
2026-03-21,London,111AD7,South East London,1999,1789,954,1968,1768,2026-03-22,53.3,52.4,0
2026-03-21,London,111AH5,North East London,2424,2170,1186,2390,2310,2026-03-22,54.7,52.4,0
2026-03-21,London,111AJ1,North West London,2391,2006,586,2312,1898,2026-03-22,29.2,53.5,0
2026-03-21,London,111AK9,South West London (PPG),1844,1613,561,1788,1597,2026-03-22,34.8,52.6,0
2026-03-21,London,111AL9,North Central London (LAS),1526,1274,393,1483,1308,2026-03-22,30.8,53.8,0
2026-03-21,Midlands,111AL7,Midlands,13704,13602,12060,13704,12959,2026-03-22,88.7,50.2,0
2026-03-21,North East and Yorkshire,111AA1,North East,3901,3537,3130,3579,3306,2026-03-22,88.5,50.3,0
2026-03-21,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),7948,6744,3812,7403,6186,2026-03-22,56.5,52.3,0
2026-03-21,North West,111AJ3,North West including Blackpool (ML CSU),7917,7078,1959,7917,6956,2026-03-22,27.7,52.8,0
2026-03-21,South East,111AA6,Isle of Wight,320,310,275,315,318,2026-03-22,88.7,50.4,0
2026-03-21,South East,111AG9,Thames Valley,3496,2853,524,3496,2705,2026-03-22,18.4,55.1,0
2026-03-21,South East,111AH9,Hampshire and Surrey Heath,3028,2518,541,3028,2369,2026-03-22,21.5,54.6,0
2026-03-21,South East,111AI2,Surrey Heartlands,1237,1057,300,1176,958,2026-03-22,28.4,52.7,0
2026-03-21,South East,111AI9,"Kent, Medway & Sussex",4971,3977,1740,4635,3977,2026-03-22,43.8,53.8,0
2026-03-21,South West,111AI4,Dorset (DHC),1371,1191,843,1220,1169,2026-03-22,70.8,50.6,0
2026-03-21,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",1456,1236,287,1393,1146,2026-03-22,23.2,53.0,0
2026-03-21,South West,111AL2,Devon (PPG),1972,1682,595,1868,1521,2026-03-22,35.4,52.6,0
2026-03-21,South West,111AL3,Cornwall (HUC),955,935,833,955,859,2026-03-22,89.1,50.5,0
2026-03-21,South West,111AL5,Somerset (HUC),743,732,651,743,613,2026-03-22,88.9,50.4,0
2026-03-21,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1534,1321,444,1487,1224,2026-03-22,33.6,53.0,0
2026-03-21,South West,111AL8,Gloucestershire (Trust/IC24),897,857,820,866,942,2026-03-22,95.7,50.3,1
2026-03-22,East of England,111AC5,Cambridgeshire and Peterborough,1117,1109,1002,1117,962,2026-03-22,90.4,50.2,0
2026-03-22,East of England,111AC7,Milton Keynes,307,305,286,307,281,2026-03-22,93.8,50.2,0
2026-03-22,East of England,111AG7,Luton and Bedfordshire,809,802,734,809,727,2026-03-22,91.5,50.2,0
2026-03-22,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,1338,1285,1195,1304,1245,2026-03-22,93.0,50.4,0
2026-03-22,East of England,111AH4,Mid & South Essex,1600,1529,1449,1549,1431,2026-03-22,94.8,50.3,0
2026-03-22,East of England,111AH7,North East Essex & Suffolk,1410,1271,533,1362,1170,2026-03-22,41.9,51.7,0
2026-03-22,East of England,111AM1,West Essex & Hertfordshire,1645,1631,1471,1645,1569,2026-03-22,90.2,50.2,0
2026-03-22,London,111AD7,South East London,1757,1694,1262,1727,1595,2026-03-22,74.5,50.5,0
2026-03-22,London,111AH5,North East London,1991,1927,1465,1962,2076,2026-03-22,76.0,50.4,0
2026-03-22,London,111AJ1,North West London,2016,1892,1112,1970,1833,2026-03-22,58.8,51.0,0
2026-03-22,London,111AK9,South West London (PPG),1654,1530,771,1617,1541,2026-03-22,50.4,51.4,0
2026-03-22,London,111AL9,North Central London (LAS),1293,1226,832,1262,1188,2026-03-22,67.9,50.7,0
2026-03-22,Midlands,111AL7,Midlands,11977,11892,10961,11977,11211,2026-03-22,92.2,50.2,0
2026-03-22,North East and Yorkshire,111AA1,North East,3536,3235,3024,3278,2967,2026-03-22,93.5,50.3,0
2026-03-22,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),7023,6207,4256,6536,5570,2026-03-22,68.6,51.3,0
2026-03-22,North West,111AJ3,North West including Blackpool (ML CSU),7204,6862,3441,7204,6724,2026-03-22,50.1,51.2,0
2026-03-22,South East,111AA6,Isle of Wight,282,258,194,277,259,2026-03-22,75.2,51.8,0
2026-03-22,South East,111AG9,Thames Valley,3181,2992,906,3181,2817,2026-03-22,30.3,51.5,0
2026-03-22,South East,111AH9,Hampshire and Surrey Heath,2589,2405,791,2589,2255,2026-03-22,32.9,51.8,0
2026-03-22,South East,111AI2,Surrey Heartlands,1145,1026,419,1107,909,2026-03-22,40.8,51.9,0
2026-03-22,South East,111AI9,"Kent, Medway & Sussex",4302,3651,1840,4008,3651,2026-03-22,50.4,52.3,0
2026-03-22,South West,111AI4,Dorset (DHC),1147,1012,747,1028,984,2026-03-22,73.8,50.4,0
2026-03-22,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",1320,1191,443,1283,1116,2026-03-22,37.2,51.9,0
2026-03-22,South West,111AL2,Devon (PPG),1666,1473,673,1592,1302,2026-03-22,45.7,51.9,0
2026-03-22,South West,111AL3,Cornwall (HUC),851,836,745,851,698,2026-03-22,89.1,50.4,0
2026-03-22,South West,111AL5,Somerset (HUC),666,659,600,666,554,2026-03-22,91.0,50.3,0
2026-03-22,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1347,1211,549,1317,1064,2026-03-22,45.3,52.1,0
2026-03-22,South West,111AL8,Gloucestershire (Trust/IC24),853,810,767,823,897,2026-03-22,94.7,50.4,0
2026-03-23,East of England,111AC5,Cambridgeshire and Peterborough,1043,1021,873,1043,887,2026-03-29,85.5,50.5,0
2026-03-23,East of England,111AC7,Milton Keynes,307,307,287,307,302,2026-03-29,93.5,50.0,0
2026-03-23,East of England,111AG7,Luton and Bedfordshire,780,773,689,780,713,2026-03-29,89.1,50.2,0
2026-03-23,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,1031,965,784,1008,958,2026-03-29,81.2,51.1,0
2026-03-23,East of England,111AH4,Mid & South Essex,1286,1200,950,1251,1139,2026-03-29,79.2,51.0,0
2026-03-23,East of England,111AH7,North East Essex & Suffolk,1064,959,466,1031,889,2026-03-29,48.6,51.8,0
2026-03-23,East of England,111AM1,West Essex & Hertfordshire,1434,1407,1215,1434,1283,2026-03-29,86.4,50.5,0
2026-03-23,London,111AD7,South East London,1794,1704,1209,1766,1628,2026-03-29,71.0,50.9,0
2026-03-23,London,111AH5,North East London,2456,2305,1612,2398,2388,2026-03-29,69.9,51.0,0
2026-03-23,London,111AJ1,North West London,2003,1816,881,1940,1733,2026-03-29,48.5,51.7,0
2026-03-23,London,111AK9,South West London (PPG),1274,1183,584,1253,1008,2026-03-29,49.4,51.4,0
2026-03-23,London,111AL9,North Central London (LAS),1453,1305,662,1406,1177,2026-03-29,50.7,51.9,0
2026-03-23,Midlands,111AL7,Midlands,11510,11456,10912,11510,10909,2026-03-29,95.3,50.1,1
2026-03-23,North East and Yorkshire,111AA1,North East,3729,2949,1948,3304,2829,2026-03-29,66.1,52.8,0
2026-03-23,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),6331,4814,1997,5473,4250,2026-03-29,41.5,53.2,0
2026-03-23,North West,111AJ3,North West including Blackpool (ML CSU),6418,5837,2269,6418,5489,2026-03-29,38.9,52.4,0
2026-03-23,South East,111AA6,Isle of Wight,304,264,165,296,250,2026-03-29,62.5,52.9,0
2026-03-23,South East,111AG9,Thames Valley,2734,2426,852,2734,2286,2026-03-29,35.1,53.0,0
2026-03-23,South East,111AH9,Hampshire and Surrey Heath,2436,2170,809,2436,2012,2026-03-29,37.3,52.9,0
2026-03-23,South East,111AI2,Surrey Heartlands,929,830,419,893,723,2026-03-29,50.5,51.8,0
2026-03-23,South East,111AI9,"Kent, Medway & Sussex",4230,3271,1430,3897,3271,2026-03-29,43.7,54.4,0
2026-03-23,South West,111AI4,Dorset (DHC),1039,847,504,925,854,2026-03-29,59.5,52.2,0
2026-03-23,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",1065,967,443,1023,925,2026-03-29,45.8,51.4,0
2026-03-23,South West,111AL2,Devon (PPG),1267,1145,595,1216,1028,2026-03-29,52.0,51.5,0
2026-03-23,South West,111AL3,Cornwall (HUC),568,556,489,568,515,2026-03-29,87.9,50.5,0
2026-03-23,South West,111AL5,Somerset (HUC),666,654,561,666,551,2026-03-29,85.8,50.5,0
2026-03-23,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1182,1075,509,1140,953,2026-03-29,47.3,51.5,0
2026-03-23,South West,111AL8,Gloucestershire (Trust/IC24),674,629,492,658,607,2026-03-29,78.2,51.1,0
2026-03-24,East of England,111AC5,Cambridgeshire and Peterborough,816,813,794,816,705,2026-03-29,97.7,50.1,1
2026-03-24,East of England,111AC7,Milton Keynes,247,247,245,247,238,2026-03-29,99.2,50.0,1
2026-03-24,East of England,111AG7,Luton and Bedfordshire,759,752,730,759,637,2026-03-29,97.1,50.2,1
2026-03-24,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,929,865,745,894,857,2026-03-29,86.1,50.8,0
2026-03-24,East of England,111AH4,Mid & South Essex,1044,964,826,1004,928,2026-03-29,85.7,51.0,0
2026-03-24,East of England,111AH7,North East Essex & Suffolk,836,777,431,809,742,2026-03-29,55.5,51.0,0
2026-03-24,East of England,111AM1,West Essex & Hertfordshire,1158,1151,1129,1158,1109,2026-03-29,98.1,50.2,1
2026-03-24,London,111AD7,South East London,1555,1482,1171,1514,1429,2026-03-29,79.0,50.5,0
2026-03-24,London,111AH5,North East London,2209,2115,1640,2165,2142,2026-03-29,77.5,50.6,0
2026-03-24,London,111AJ1,North West London,1739,1623,1008,1693,1597,2026-03-29,62.1,51.1,0
2026-03-24,London,111AK9,South West London (PPG),1288,1216,720,1254,1259,2026-03-29,59.2,50.8,0
2026-03-24,London,111AL9,North Central London (LAS),1242,1163,760,1221,1103,2026-03-29,65.3,51.2,0
2026-03-24,Midlands,111AL7,Midlands,9732,9705,9504,9732,9247,2026-03-29,97.9,50.1,1
2026-03-24,North East and Yorkshire,111AA1,North East,3155,2669,2229,2779,2521,2026-03-29,83.5,51.0,0
2026-03-24,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),5926,4471,3362,4995,4030,2026-03-29,75.2,52.8,0
2026-03-24,North West,111AJ3,North West including Blackpool (ML CSU),5471,5020,2337,5471,4769,2026-03-29,46.6,52.1,0
2026-03-24,South East,111AA6,Isle of Wight,291,259,200,279,262,2026-03-29,77.2,51.9,0
2026-03-24,South East,111AG9,Thames Valley,2454,2187,781,2454,2011,2026-03-29,35.7,52.9,0
2026-03-24,South East,111AH9,Hampshire and Surrey Heath,2062,1817,698,2062,1688,2026-03-29,38.4,53.2,0
2026-03-24,South East,111AI2,Surrey Heartlands,767,710,405,749,642,2026-03-29,57.0,51.3,0
2026-03-24,South East,111AI9,"Kent, Medway & Sussex",3571,2834,1374,3342,2834,2026-03-29,48.5,54.1,0
2026-03-24,South West,111AI4,Dorset (DHC),1011,833,524,872,798,2026-03-29,62.9,51.1,0
2026-03-24,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",910,854,432,876,823,2026-03-29,50.6,50.6,0
2026-03-24,South West,111AL2,Devon (PPG),1119,1029,606,1072,926,2026-03-29,58.9,51.0,0
2026-03-24,South West,111AL3,Cornwall (HUC),468,466,452,468,431,2026-03-29,97.0,50.1,1
2026-03-24,South West,111AL5,Somerset (HUC),525,520,497,525,429,2026-03-29,95.6,50.2,1
2026-03-24,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1044,936,549,998,854,2026-03-29,58.7,51.6,0
2026-03-24,South West,111AL8,Gloucestershire (Trust/IC24),615,563,480,585,515,2026-03-29,85.3,51.0,0
2026-03-25,East of England,111AC5,Cambridgeshire and Peterborough,832,824,725,832,715,2026-03-29,88.0,50.2,0
2026-03-25,East of England,111AC7,Milton Keynes,266,265,265,266,247,2026-03-29,100.0,50.1,1
2026-03-25,East of England,111AG7,Luton and Bedfordshire,783,770,701,783,672,2026-03-29,91.0,50.4,0
2026-03-25,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,942,852,833,869,809,2026-03-29,97.8,50.5,1
2026-03-25,East of England,111AH4,Mid & South Essex,942,901,885,910,854,2026-03-29,98.2,50.2,1
2026-03-25,East of England,111AH7,North East Essex & Suffolk,766,722,488,745,668,2026-03-29,67.6,50.8,0
2026-03-25,East of England,111AM1,West Essex & Hertfordshire,1111,1093,956,1111,1019,2026-03-29,87.5,50.4,0
2026-03-25,London,111AD7,South East London,1504,1440,1325,1464,1376,2026-03-29,92.0,50.4,0
2026-03-25,London,111AH5,North East London,1971,1904,1707,1932,1921,2026-03-29,89.7,50.4,0
2026-03-25,London,111AJ1,North West London,1717,1634,1286,1670,1596,2026-03-29,78.7,50.5,0
2026-03-25,London,111AK9,South West London (PPG),1175,1119,819,1157,1137,2026-03-29,73.2,50.8,0
2026-03-25,London,111AL9,North Central London (LAS),1183,1120,1070,1140,1044,2026-03-29,95.5,50.4,1
2026-03-25,Midlands,111AL7,Midlands,8985,8976,8963,8985,8591,2026-03-29,99.9,50.0,1
2026-03-25,North East and Yorkshire,111AA1,North East,2928,2400,1597,2627,2265,2026-03-29,66.5,52.3,0
2026-03-25,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),5405,4185,3713,4555,3849,2026-03-29,88.7,52.1,0
2026-03-25,North West,111AJ3,North West including Blackpool (ML CSU),4902,4411,1893,4902,4224,2026-03-29,42.9,52.6,0
2026-03-25,South East,111AA6,Isle of Wight,272,244,185,264,238,2026-03-29,75.8,52.0,0
2026-03-25,South East,111AG9,Thames Valley,2217,1864,409,2217,1746,2026-03-29,21.9,54.3,0
2026-03-25,South East,111AH9,Hampshire and Surrey Heath,2098,1776,415,2098,1658,2026-03-29,23.4,54.2,0
2026-03-25,South East,111AI2,Surrey Heartlands,720,672,476,704,602,2026-03-29,70.8,51.2,0
2026-03-25,South East,111AI9,"Kent, Medway & Sussex",3238,2609,1269,3078,2609,2026-03-29,48.6,54.1,0
2026-03-25,South West,111AI4,Dorset (DHC),872,729,569,746,730,2026-03-29,78.1,50.6,0
2026-03-25,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",927,863,582,892,849,2026-03-29,67.4,50.8,0
2026-03-25,South West,111AL2,Devon (PPG),1039,969,695,1012,883,2026-03-29,71.7,51.1,0
2026-03-25,South West,111AL3,Cornwall (HUC),426,422,366,426,392,2026-03-29,86.7,50.2,0
2026-03-25,South West,111AL5,Somerset (HUC),464,458,401,464,399,2026-03-29,87.6,50.3,0
2026-03-25,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1032,971,699,1007,764,2026-03-29,72.0,50.9,0
2026-03-25,South West,111AL8,Gloucestershire (Trust/IC24),551,508,495,521,474,2026-03-29,97.4,50.6,1
2026-03-26,East of England,111AC5,Cambridgeshire and Peterborough,596,592,573,596,573,2026-03-29,96.8,50.2,1
2026-03-26,East of England,111AC7,Milton Keynes,255,255,254,255,239,2026-03-29,99.6,50.0,1
2026-03-26,East of England,111AG7,Luton and Bedfordshire,514,509,490,514,488,2026-03-29,96.3,50.2,1
2026-03-26,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,942,866,840,884,850,2026-03-29,97.0,50.5,1
2026-03-26,East of England,111AH4,Mid & South Essex,1015,969,925,982,912,2026-03-29,95.5,50.3,1
2026-03-26,East of England,111AH7,North East Essex & Suffolk,801,776,676,780,689,2026-03-29,87.1,50.1,0
2026-03-26,East of England,111AM1,West Essex & Hertfordshire,943,935,791,943,880,2026-03-29,84.6,50.2,0
2026-03-26,London,111AD7,South East London,1466,1417,1300,1435,1327,2026-03-29,91.7,50.3,0
2026-03-26,London,111AH5,North East London,1930,1870,1695,1886,1959,2026-03-29,90.6,50.2,0
2026-03-26,London,111AJ1,North West London,1680,1629,1389,1653,1588,2026-03-29,85.3,50.4,0
2026-03-26,London,111AK9,South West London (PPG),1202,1178,1033,1184,1137,2026-03-29,87.7,50.1,0
2026-03-26,London,111AL9,North Central London (LAS),1118,1052,924,1079,961,2026-03-29,87.8,50.6,0
2026-03-26,Midlands,111AL7,Midlands,8938,8928,8861,8938,8535,2026-03-29,99.2,50.0,1
2026-03-26,North East and Yorkshire,111AA1,North East,2971,2496,2170,2654,2313,2026-03-29,86.9,51.5,0
2026-03-26,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),5327,4567,3510,4891,4088,2026-03-29,76.9,51.7,0
2026-03-26,North West,111AJ3,North West including Blackpool (ML CSU),4995,4576,2365,4995,4314,2026-03-29,51.7,52.2,0
2026-03-26,South East,111AA6,Isle of Wight,244,224,184,233,215,2026-03-29,82.1,51.0,0
2026-03-26,South East,111AG9,Thames Valley,2059,1826,713,2059,1655,2026-03-29,39.0,53.0,0
2026-03-26,South East,111AH9,Hampshire and Surrey Heath,2021,1784,716,2021,1660,2026-03-29,40.1,53.1,0
2026-03-26,South East,111AI2,Surrey Heartlands,709,684,603,695,595,2026-03-29,88.2,50.4,0
2026-03-26,South East,111AI9,"Kent, Medway & Sussex",3089,2658,1316,2962,2658,2026-03-29,49.5,52.7,0
2026-03-26,South West,111AI4,Dorset (DHC),873,731,523,757,744,2026-03-29,71.5,50.9,0
2026-03-26,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",887,856,655,861,803,2026-03-29,76.5,50.1,0
2026-03-26,South West,111AL2,Devon (PPG),1011,972,881,977,856,2026-03-29,90.6,50.1,0
2026-03-26,South West,111AL3,Cornwall (HUC),424,421,387,424,411,2026-03-29,91.9,50.2,0
2026-03-26,South West,111AL5,Somerset (HUC),364,363,339,364,308,2026-03-29,93.4,50.1,0
2026-03-26,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1142,1105,965,1121,804,2026-03-29,87.3,50.4,0
2026-03-26,South West,111AL8,Gloucestershire (Trust/IC24),574,520,503,532,468,2026-03-29,96.7,50.6,1
2026-03-27,East of England,111AC5,Cambridgeshire and Peterborough,828,819,773,828,759,2026-03-29,94.4,50.3,0
2026-03-27,East of England,111AC7,Milton Keynes,222,219,218,222,212,2026-03-29,99.5,50.3,1
2026-03-27,East of England,111AG7,Luton and Bedfordshire,697,691,641,697,637,2026-03-29,92.8,50.2,0
2026-03-27,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,1059,982,959,1004,913,2026-03-29,97.7,50.6,1
2026-03-27,East of England,111AH4,Mid & South Essex,1033,979,947,993,920,2026-03-29,96.7,50.4,1
2026-03-27,East of England,111AH7,North East Essex & Suffolk,972,928,754,943,842,2026-03-29,81.2,50.4,0
2026-03-27,East of England,111AM1,West Essex & Hertfordshire,1146,1136,1066,1146,1083,2026-03-29,93.8,50.2,0
2026-03-27,London,111AD7,South East London,1462,1399,1201,1432,1332,2026-03-29,85.8,50.6,0
2026-03-27,London,111AH5,North East London,2090,2022,1719,2062,2103,2026-03-29,85.0,50.5,0
2026-03-27,London,111AJ1,North West London,1770,1698,1398,1733,1656,2026-03-29,82.3,50.5,0
2026-03-27,London,111AK9,South West London (PPG),1238,1198,999,1221,1186,2026-03-29,83.4,50.5,0
2026-03-27,London,111AL9,North Central London (LAS),1232,1157,960,1191,1048,2026-03-29,83.0,50.7,0
2026-03-27,Midlands,111AL7,Midlands,9757,9734,9579,9757,9268,2026-03-29,98.4,50.1,1
2026-03-27,North East and Yorkshire,111AA1,North East,3087,2629,2040,2751,2436,2026-03-29,77.6,51.1,0
2026-03-27,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),5705,4928,3294,5247,4305,2026-03-29,66.8,51.6,0
2026-03-27,North West,111AJ3,North West including Blackpool (ML CSU),5474,5087,2707,5474,4828,2026-03-29,53.2,51.8,0
2026-03-27,South East,111AA6,Isle of Wight,231,220,195,221,225,2026-03-29,88.6,50.1,0
2026-03-27,South East,111AG9,Thames Valley,2348,1895,568,2348,1781,2026-03-29,30.0,55.3,0
2026-03-27,South East,111AH9,Hampshire and Surrey Heath,1967,1605,563,1967,1496,2026-03-29,35.1,55.1,0
2026-03-27,South East,111AI2,Surrey Heartlands,753,723,588,735,625,2026-03-29,81.3,50.4,0
2026-03-27,South East,111AI9,"Kent, Medway & Sussex",3308,2698,1259,3155,2698,2026-03-29,46.7,53.9,0
2026-03-27,South West,111AI4,Dorset (DHC),940,790,561,819,770,2026-03-29,71.0,50.9,0
2026-03-27,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",109,109,0,109,824,2026-03-29,0.0,50.0,0
2026-03-27,South West,111AL2,Devon (PPG),1169,1115,912,1139,975,2026-03-29,81.8,50.5,0
2026-03-27,South West,111AL3,Cornwall (HUC),479,470,447,479,447,2026-03-29,95.1,50.5,1
2026-03-27,South West,111AL5,Somerset (HUC),501,495,460,501,415,2026-03-29,92.9,50.3,0
2026-03-27,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1006,953,788,979,844,2026-03-29,82.7,50.7,0
2026-03-27,South West,111AL8,Gloucestershire (Trust/IC24),604,540,522,555,516,2026-03-29,96.7,50.7,1
2026-03-28,East of England,111AC5,Cambridgeshire and Peterborough,1322,1315,1284,1322,1144,2026-03-29,97.6,50.1,1
2026-03-28,East of England,111AC7,Milton Keynes,315,312,305,315,294,2026-03-29,97.8,50.2,1
